  YEAR MON DAY  INDEX    DOSE CODE
  N/A- no data: MOD-reconstructed value: OBS-observation: Modelled UVI not reliable
 1999   3   7  0.121   69.93  OBS
 1999   3   8  0.137   67.86  OBS
 1999   3   9  0.152   88.44  OBS
 1999   3  10  0.098   66.17  OBS
 1999   3  11  0.179   95.73  OBS
 1999   3  12  0.190  112.40  OBS
 1999   3  13  0.177  110.84  OBS
 1999   3  14  0.191  102.27  OBS
 1999   3  15  0.071   59.54  OBS
 1999   3  16  0.126   85.23  OBS
 1999   3  17  0.116  101.53  OBS
 1999   3  18  0.236  148.69  OBS
 1999   3  19  0.236  155.42  OBS
 1999   3  20  0.214  150.01  OBS
 1999   3  21  0.257  168.17  OBS
 1999   3  22  0.281  188.79  OBS
 1999   3  23  0.340  227.54  OBS
 1999   3  24  0.382  262.84  OBS
 1999   3  25  0.378  264.17  OBS
 1999   3  26  0.364  256.01  OBS
 1999   3  27  0.400  258.52  OBS
 1999   3  28  0.513  337.14  OBS
 1999   3  29  0.469  323.94  OBS
 1999   3  30  0.354  282.57  OBS
 1999   3  31  0.377  299.65  OBS
 1999   4   1  0.392  313.56  OBS
 1999   4   2  0.574  376.00  OBS
 1999   4   3  0.613  423.85  OBS
 1999   4   4  0.603  407.43  OBS
 1999   4   5  0.509  363.85  OBS
 1999   4   6  0.593  424.34  OBS
 1999   4   7  0.613  433.50  OBS
 1999   4   8  0.653  477.96  OBS
 1999   4   9  0.540  478.88  OBS
 1999   4  10  0.627  484.18  OBS
 1999   4  11  0.656  526.57  OBS
 1999   4  12  0.869  633.61  OBS
 1999   4  13  0.826  613.40  OBS
 1999   4  14  0.888  668.18  OBS
 1999   4  15  0.989  734.12  OBS
 1999   4  16  0.745  635.89  OBS
 1999   4  17  0.986  655.86  OBS
 1999   4  18  1.544  546.70  OBS
 1999   4  19  0.959  631.33  OBS
 1999   4  20  0.813  689.28  OBS
 1999   4  21  0.497  451.59  OBS
 1999   4  22  1.245  913.12  OBS
 1999   4  23  1.240  945.97  OBS
 1999   4  24  1.123  901.00  OBS
 1999   4  25  1.728 1240.45  OBS
 1999   4  26  1.551 1043.81  OBS
 1999   4  27  1.393 1181.76  OBS
 1999   4  28  1.571 1198.40  OBS
 1999   4  29  1.508 1229.45  OBS
 1999   4  30  1.513 1221.15  OBS
 1999   5   1  1.615 1245.73  OBS
 1999   5   2  1.697 1304.67  OBS
 1999   5   3  1.580 1296.76  OBS
 1999   5   4  1.092 1076.36  OBS
 1999   5   5  1.123 1147.53  OBS
 1999   5   6  1.848 1533.29  OBS
 1999   5   7  2.072 1652.95  OBS
 1999   5   8  1.283 1131.05  OBS
 1999   5   9  1.887 1741.91  OBS
 1999   5  10  1.669 1398.60  OBS
 1999   5  11  1.730 1392.28  OBS
 1999   5  12  1.244 1058.20  OBS
 1999   5  13  1.006 1129.63  OBS
 1999   5  14  1.600 1547.14  OBS
 1999   5  15  2.131 1885.26  OBS
 1999   5  16  1.883 1739.86  OBS
 1999   5  17  2.221 1699.84  OBS
 1999   5  18  0.797  962.51  OBS
 1999   5  19  1.978 1505.17  OBS
 1999   5  20  2.431 2274.28  OBS
 1999   5  21  2.837 2348.48  OBS
 1999   5  22  2.192 2062.12  OBS
 1999   5  23  2.692 2340.26  OBS
 1999   5  24  2.865 2532.05  OBS
 1999   5  25  3.066 2726.89  OBS
 1999   5  26  3.236 2800.07  OBS
 1999   5  27  3.300 1988.85  OBS
 1999   5  28  1.406 1371.74  OBS
 1999   5  29  1.723 1484.22  OBS
 1999   5  30  1.418 1397.21  OBS
 1999   5  31  2.551 2378.31  OBS
 1999   6   1  2.584 1785.43  OBS
 1999   6   2  2.789 2338.46  OBS
 1999   6   3  2.920 2820.38  OBS
 1999   6   4  2.678 1769.92  OBS
 1999   6   5  2.218 2380.78  OBS
 1999   6   6  1.734 1309.28  OBS
 1999   6   7  2.324 1908.69  OBS
 1999   6   8  3.257 2294.41  OBS
 1999   6   9  1.215 1540.18  OBS
 1999   6  10  2.936 2323.58  OBS
 1999   6  11  2.004 2033.88  OBS
 1999   6  12  1.594 1634.81  OBS
 1999   6  13  1.729 1583.97  OBS
 1999   6  14  1.892 1995.15  OBS
 1999   6  15  1.181 2127.79  OBS
 1999   6  16  0.722  828.86  OBS
 1999   6  17  2.396 1284.69  OBS
 1999   6  18  1.466 1226.39  OBS
 1999   6  19  0.525  829.00  OBS
 1999   6  20  1.163 1882.46  OBS
 1999   6  21  3.197 2958.22  OBS
 1999   6  22  0.710  839.23  OBS
 1999   6  23  1.218 1048.68  OBS
 1999   6  24  0.716  858.25  OBS
 1999   6  25  1.840  990.17  OBS
 1999   6  26  1.085  883.74  OBS
 1999   6  27  0.780 1466.50  OBS
 1999   6  28  1.284 1215.21  OBS
 1999   6  29  3.462 3065.56  OBS
 1999   6  30  1.225 1989.54  OBS
 1999   7   1  3.331 2819.08  OBS
 1999   7   2  1.366 1440.91  OBS
 1999   7   3  1.362 1557.97  OBS
 1999   7   4  0.833 1198.96  OBS
 1999   7   5  2.051 1699.01  OBS
 1999   7   6  0.798 1265.56  OBS
 1999   7   7  1.944 1593.22  OBS
 1999   7   8  2.990 2188.84  OBS
 1999   7   9  3.281 2946.46  OBS
 1999   7  10  2.072 2090.73  OBS
 1999   7  11  1.346 1218.15  OBS
 1999   7  12  1.435 1245.52  OBS
 1999   7  13  1.267 1325.35  OBS
 1999   7  14  3.125 2487.54  OBS
 1999   7  15  3.155 2499.22  OBS
 1999   7  16  2.798 2566.34  OBS
 1999   7  17  2.644 2124.13  OBS
 1999   7  18  2.391 2139.96  OBS
 1999   7  19  0.519 1028.06  OBS
 1999   7  20  2.774 2369.47  OBS
 1999   7  21  2.735 2349.06  OBS
 1999   7  22  2.761 2325.36  OBS
 1999   7  23  2.236 1860.21  OBS
 1999   7  24  1.243 1106.09  OBS
 1999   7  25  1.783 1227.69  OBS
 1999   7  26  1.046 1424.10  OBS
 1999   7  27  2.411 1915.38  OBS
 1999   7  28  2.372 1737.52  OBS
 1999   7  29  1.834 1748.12  OBS
 1999   7  30  1.674 1065.55  OBS
 1999   7  31  2.384 1662.43  OBS
 1999   8   1  2.263 1843.98  OBS
 1999   8   2  1.387 1384.19  OBS
 1999   8   3  1.678 1058.08  OBS
 1999   8   4  1.993 1506.91  OBS
 1999   8   5  1.865 1736.63  OBS
 1999   8   6  1.609 1464.18  OBS
 1999   8   7  1.764 1632.27  OBS
 1999   8   8  0.804  756.27  OBS
 1999   8   9  1.055  799.15  OBS
 1999   8  10  1.707 1289.55  OBS
 1999   8  11  0.885  672.45  OBS
 1999   8  12  0.777  610.96  OBS
 1999   8  13  1.372 1036.98  OBS
 1999   8  14  0.459  612.76  OBS
 1999   8  15  1.708 1279.16  OBS
 1999   8  16  1.615 1213.60  OBS
 1999   8  17  0.510  574.73  OBS
 1999   8  18  0.674  681.80  OBS
 1999   8  19  0.576  553.10  OBS
 1999   8  20  1.042  775.07  OBS
 1999   8  21  0.758  575.12  OBS
 1999   8  22  1.035  819.54  OBS
 1999   8  23  0.486  420.78  OBS
 1999   8  24  0.880  618.45  OBS
 1999   8  25  0.655  605.14  OBS
 1999   8  26  1.274  820.18  OBS
 1999   8  27  0.868  751.41  OBS
 1999   8  28  0.743  688.37  OBS
 1999   8  29  0.934  498.11  OBS
 1999   8  30  0.137   79.81  OBS
 1999   8  31  0.132  148.83  OBS
 1999   9   1  0.333  266.47  OBS
 1999   9   2  0.521  266.67  OBS
 1999   9   3  0.379  273.34  OBS
 1999   9   4  0.228  563.92  OBS
 1999   9   5  0.366  205.58  OBS
 1999   9   6  0.782  507.76  OBS
 1999   9   7  0.742  475.48  OBS
 1999   9   8  0.681  531.05  OBS
 1999   9   9  0.210  458.44  OBS
 1999   9  10  0.558  346.38  OBS
 1999   9  11  0.351  222.02  OBS
 1999   9  12  0.096   69.55  OBS
 1999   9  13  0.531  110.04  MOD
 1999   9  14  0.545  107.36  MOD
 1999   9  15  0.493  100.15  MOD
 1999   9  16  0.531  262.39  MOD
 1999   9  17  0.520  229.26  MOD
 1999   9  18  0.452   89.02  MOD
 1999   9  19  0.445   83.37  MOD
 1999   9  20  0.499  296.18  MOD
 1999   9  21  0.409   74.03  MOD
 1999   9  22  0.381   71.91  MOD
 1999   9  23  0.409  193.73  MOD
 1999   9  24  0.362   66.69  MOD
 1999   9  25  0.342   61.48  MOD
 1999   9  26  0.331   55.97  MOD
 1999   9  27  0.299   53.33  MOD
 1999   9  28  0.290   50.39  MOD
 1999   9  29  0.279   46.12  MOD
 1999   9  30 -1.000   -1.00  N/A
 1999  10   1 -1.000   -1.00  N/A
 1999  10   2 -1.000   -1.00  N/A
 1999  10   3 -1.000   -1.00  N/A
 1999  10   4 -1.000   -1.00  N/A
 1999  10   5 -1.000   -1.00  N/A
 1999  10   6 -1.000   -1.00  N/A
 1999  10   7 -1.000   -1.00  N/A
 1999  10   8 -1.000   -1.00  N/A
 1999  10   9 -1.000   -1.00  N/A
 1999  10  10 -1.000   -1.00  N/A
 1999  10  11 -1.000   -1.00  N/A
 1999  10  12 -1.000   -1.00  N/A
 1999  10  13 -1.000   -1.00  N/A
 1999  10  14 -1.000   -1.00  N/A
 1999  10  15 -1.000   -1.00  N/A
 1999  10  16 -1.000   -1.00  N/A
 1999  10  17 -1.000   -1.00  N/A
 1999  10  18 -1.000   -1.00  N/A
 1999  10  19 -1.000   -1.00  N/A
 1999  10  20 -1.000   -1.00  N/A
 1999  10  21 -1.000   -1.00  N/A
 1999  10  22 -1.000   -1.00  N/A
 1999  10  23 -1.000   -1.00  N/A
 1999  10  24 -1.000   -1.00  N/A
 1999  10  25 -1.000   -1.00  N/A
 1999  10  26 -1.000   -1.00  N/A
 1999  10  27 -1.000   -1.00  N/A
 1999  10  28 -1.000   -1.00  N/A
 1999  10  29 -1.000   -1.00  N/A
 1999  10  30 -1.000   -1.00  N/A
 1999  10  31 -1.000   -1.00  N/A
 1999  11   1 -1.000   -1.00  N/A
 1999  11   2 -1.000   -1.00  N/A
 1999  11   3 -1.000   -1.00  N/A
 1999  11   4 -1.000   -1.00  N/A
 1999  11   5 -1.000   -1.00  N/A
 1999  11   6 -1.000   -1.00  N/A
 1999  11   7 -1.000   -1.00  N/A
 1999  11   8 -1.000   -1.00  N/A
 1999  11   9 -1.000   -1.00  N/A
 1999  11  10 -1.000   -1.00  N/A
 1999  11  11 -1.000   -1.00  N/A
 1999  11  12 -1.000   -1.00  N/A
 1999  11  13 -1.000   -1.00  N/A
 1999  11  14 -1.000   -1.00  N/A
 1999  11  15 -1.000   -1.00  N/A
 1999  11  16 -1.000   -1.00  N/A
 1999  11  17 -1.000   -1.00  N/A
 1999  11  18 -1.000   -1.00  N/A
 1999  11  19 -1.000   -1.00  N/A
 1999  11  20 -1.000   -1.00  N/A
 1999  11  21 -1.000   -1.00  N/A
 1999  11  22 -1.000   -1.00  N/A
 1999  11  23 -1.000   -1.00  N/A
 1999  11  24 -1.000   -1.00  N/A
 1999  11  25 -1.000   -1.00  N/A
 1999  11  26 -1.000   -1.00  N/A
 1999  11  27 -1.000   -1.00  N/A
 1999  11  28 -1.000   -1.00  N/A
 1999  11  29 -1.000   -1.00  N/A
 1999  11  30 -1.000   -1.00  N/A
 1999  12   1 -1.000   -1.00  N/A
 1999  12   2 -1.000   -1.00  N/A
 1999  12   3 -1.000   -1.00  N/A
 1999  12   4 -1.000   -1.00  N/A
 1999  12   5 -1.000   -1.00  N/A
 1999  12   6 -1.000   -1.00  N/A
 1999  12   7 -1.000   -1.00  N/A
 1999  12   8 -1.000   -1.00  N/A
 1999  12   9 -1.000   -1.00  N/A
 1999  12  10 -1.000   -1.00  N/A
 1999  12  11 -1.000   -1.00  N/A
 1999  12  12 -1.000   -1.00  N/A
 1999  12  13 -1.000   -1.00  N/A
 1999  12  14 -1.000   -1.00  N/A
 1999  12  15 -1.000   -1.00  N/A
 1999  12  16 -1.000   -1.00  N/A
 1999  12  17 -1.000   -1.00  N/A
 1999  12  18 -1.000   -1.00  N/A
 1999  12  19 -1.000   -1.00  N/A
 1999  12  20 -1.000   -1.00  N/A
 1999  12  21 -1.000   -1.00  N/A
 1999  12  22 -1.000   -1.00  N/A
 1999  12  23 -1.000   -1.00  N/A
 1999  12  24 -1.000   -1.00  N/A
 1999  12  25 -1.000   -1.00  N/A
 1999  12  26 -1.000   -1.00  N/A
 1999  12  27 -1.000   -1.00  N/A
 1999  12  28 -1.000   -1.00  N/A
 1999  12  29 -1.000   -1.00  N/A
 1999  12  30 -1.000   -1.00  N/A
 1999  12  31 -1.000   -1.00  N/A
 2000   1   1 -1.000   -1.00  N/A
 2000   1   2 -1.000   -1.00  N/A
 2000   1   3 -1.000   -1.00  N/A
 2000   1   4 -1.000   -1.00  N/A
 2000   1   5 -1.000   -1.00  N/A
 2000   1   6 -1.000   -1.00  N/A
 2000   1   7 -1.000   -1.00  N/A
 2000   1   8 -1.000   -1.00  N/A
 2000   1   9 -1.000   -1.00  N/A
 2000   1  10 -1.000   -1.00  N/A
 2000   1  11 -1.000   -1.00  N/A
 2000   1  12 -1.000   -1.00  N/A
 2000   1  13 -1.000   -1.00  N/A
 2000   1  14 -1.000   -1.00  N/A
 2000   1  15 -1.000   -1.00  N/A
 2000   1  16 -1.000   -1.00  N/A
 2000   1  17 -1.000   -1.00  N/A
 2000   1  18 -1.000   -1.00  N/A
 2000   1  19 -1.000   -1.00  N/A
 2000   1  20 -1.000   -1.00  N/A
 2000   1  21 -1.000   -1.00  N/A
 2000   1  22 -1.000   -1.00  N/A
 2000   1  23 -1.000   -1.00  N/A
 2000   1  24 -1.000   -1.00  N/A
 2000   1  25 -1.000   -1.00  N/A
 2000   1  26 -1.000   -1.00  N/A
 2000   1  27 -1.000   -1.00  N/A
 2000   1  28 -1.000   -1.00  N/A
 2000   1  29 -1.000   -1.00  N/A
 2000   1  30 -1.000   -1.00  N/A
 2000   1  31 -1.000   -1.00  N/A
 2000   2   1 -1.000   -1.00  N/A
 2000   2   2 -1.000   -1.00  N/A
 2000   2   3 -1.000   -1.00  N/A
 2000   2   4 -1.000   -1.00  N/A
 2000   2   5 -1.000   -1.00  N/A
 2000   2   6 -1.000   -1.00  N/A
 2000   2   7 -1.000   -1.00  N/A
 2000   2   8 -1.000   -1.00  N/A
 2000   2   9 -1.000   -1.00  N/A
 2000   2  10 -1.000   -1.00  N/A
 2000   2  11 -1.000   -1.00  N/A
 2000   2  12 -1.000   -1.00  N/A
 2000   2  13 -1.000   -1.00  N/A
 2000   2  14 -1.000   -1.00  N/A
 2000   2  15 -1.000   -1.00  N/A
 2000   2  16 -1.000   -1.00  N/A
 2000   2  17 -1.000   -1.00  N/A
 2000   2  18 -1.000   -1.00  N/A
 2000   2  19 -1.000   -1.00  N/A
 2000   2  20 -1.000   -1.00  N/A
 2000   2  21 -1.000   -1.00  N/A
 2000   2  22 -1.000   -1.00  N/A
 2000   2  23 -1.000   -1.00  N/A
 2000   2  24 -1.000   -1.00  N/A
 2000   2  25 -1.000   -1.00  N/A
 2000   2  26 -1.000   -1.00  N/A
 2000   2  27 -1.000   -1.00  N/A
 2000   2  28 -1.000   -1.00  N/A
 2000   2  29 -1.000   -1.00  N/A
 2000   3   1  0.096   52.60  OBS
 2000   3   2  0.134   68.83  OBS
 2000   3   3  0.138   78.54  OBS
 2000   3   4  0.233   99.94  OBS
 2000   3   5  0.170  102.77  OBS
 2000   3   6  0.181  100.96  OBS
 2000   3   7  0.199   89.20  OBS
 2000   3   8  0.149   71.05  OBS
 2000   3   9  0.238  110.85  OBS
 2000   3  10  0.265  137.01  OBS
 2000   3  11  0.274  141.24  OBS
 2000   3  12  0.290  151.12  OBS
 2000   3  13  0.201   93.33  OBS
 2000   3  14  0.227  113.44  OBS
 2000   3  15  0.330  157.22  OBS
 2000   3  16  0.225  103.53  OBS
 2000   3  17  0.294   99.52  OBS
 2000   3  18  0.220   66.40  OBS
 2000   3  19  0.322  153.97  OBS
 2000   3  20  0.315  172.26  OBS
 2000   3  21  0.234  121.28  OBS
 2000   3  22  0.175   92.56  OBS
 2000   3  23  0.328  184.69  OBS
 2000   3  24  0.354  208.96  OBS
 2000   3  25  0.395  233.32  OBS
 2000   3  26  0.385  216.62  OBS
 2000   3  27  0.405  226.69  OBS
 2000   3  28  0.537  343.56  OBS
 2000   3  29  0.650  420.05  OBS
 2000   3  30  0.714  468.36  OBS
 2000   3  31  0.682  397.18  OBS
 2000   4   1  0.817  534.49  OBS
 2000   4   2  0.865  566.89  OBS
 2000   4   3  0.935  605.47  OBS
 2000   4   4  1.019  665.52  OBS
 2000   4   5  1.077  707.02  OBS
 2000   4   6  0.957  665.34  OBS
 2000   4   7  0.954  638.47  OBS
 2000   4   8  0.420  322.05  OBS
 2000   4   9  0.723  500.38  OBS
 2000   4  10  0.880  644.68  OBS
 2000   4  11  0.959  692.50  OBS
 2000   4  12  0.797  573.91  OBS
 2000   4  13  0.972  692.79  OBS
 2000   4  14  1.005  716.34  OBS
 2000   4  15  0.659  542.95  OBS
 2000   4  16  0.956  651.25  OBS
 2000   4  17  1.220  805.42  OBS
 2000   4  18  1.098  791.77  OBS
 2000   4  19  1.062  840.96  OBS
 2000   4  20  0.985  831.79  OBS
 2000   4  21  1.022  871.44  OBS
 2000   4  22  1.508 1113.54  OBS
 2000   4  23  1.282 1000.87  OBS
 2000   4  24  1.440 1096.25  OBS
 2000   4  25  1.355 1079.34  OBS
 2000   4  26  1.482 1059.74  OBS
 2000   4  27  1.411 1017.71  OBS
 2000   4  28  1.271 1118.46  OBS
 2000   4  29  1.906 1522.87  OBS
 2000   4  30  1.373  790.14  OBS
 2000   5   1  1.743 1070.60  OBS
 2000   5   2  1.355 1080.83  OBS
 2000   5   3  1.437 1309.07  OBS
 2000   5   4  2.039 1659.07  OBS
 2000   5   5  1.983 1625.95  OBS
 2000   5   6  2.158 1572.22  OBS
 2000   5   7  1.120 1058.95  OBS
 2000   5   8  1.711 1466.00  OBS
 2000   5   9  1.203 1063.38  OBS
 2000   5  10  2.169 1651.55  OBS
 2000   5  11  1.976 1629.65  OBS
 2000   5  12  2.202 1829.66  OBS
 2000   5  13  2.408 2016.13  OBS
 2000   5  14  2.457 2046.41  OBS
 2000   5  15  1.776 1952.09  OBS
 2000   5  16  2.724 2332.54  OBS
 2000   5  17  2.601 2162.20  OBS
 2000   5  18  1.908 1644.89  OBS
 2000   5  19  1.288 1438.62  OBS
 2000   5  20  2.197 1754.25  OBS
 2000   5  21  0.764  897.99  OBS
 2000   5  22  2.069 1818.03  OBS
 2000   5  23  1.915 1824.12  OBS
 2000   5  24  3.326 2722.45  OBS
 2000   5  25  3.054 2510.98  OBS
 2000   5  26  2.677 2106.89  OBS
 2000   5  27  2.328 2026.14  OBS
 2000   5  28  2.661 2426.43  OBS
 2000   5  29  1.930 1342.03  OBS
 2000   5  30  1.142 1472.25  OBS
 2000   5  31  0.923 1173.44  OBS
 2000   6   1  2.525 1731.27  OBS
 2000   6   2  2.699 2081.76  OBS
 2000   6   3  2.036 2227.92  OBS
 2000   6   4  2.072 1680.65  OBS
 2000   6   5  2.377 1565.36  OBS
 2000   6   6  2.426 2050.22  OBS
 2000   6   7  2.039 2324.46  OBS
 2000   6   8  2.016 2349.76  OBS
 2000   6   9  1.810 2226.66  OBS
 2000   6  10  3.124 2817.29  OBS
 2000   6  11  2.271 1758.86  OBS
 2000   6  12  1.351 1679.34  OBS
 2000   6  13  2.693 2408.37  OBS
 2000   6  14  1.813 1857.92  OBS
 2000   6  15  2.630 2082.60  OBS
 2000   6  16  1.578 2353.71  OBS
 2000   6  17  2.516 2315.20  OBS
 2000   6  18  2.286 2618.76  OBS
 2000   6  19  3.175 2927.33  OBS
 2000   6  20  3.244 3003.52  OBS
 2000   6  21  1.312 1263.94  OBS
 2000   6  22  3.347 3074.91  OBS
 2000   6  23  3.295 3004.47  OBS
 2000   6  24  3.340 3030.73  OBS
 2000   6  25  3.466 3098.54  OBS
 2000   6  26  3.741 3384.38  OBS
 2000   6  27  2.536 2296.71  OBS
 2000   6  28  1.229 1295.80  OBS
 2000   6  29  3.446 3105.23  OBS
 2000   6  30  1.539 1741.36  OBS
 2000   7   1  1.892 2399.45  OBS
 2000   7   2  2.322 2413.99  OBS
 2000   7   3  1.172 1810.20  OBS
 2000   7   4  1.892 1905.96  OBS
 2000   7   5  3.492 3018.62  OBS
 2000   7   6  1.491 2009.93  OBS
 2000   7   7  1.924 1534.04  OBS
 2000   7   8  3.223 2256.46  OBS
 2000   7   9  1.766 1397.59  OBS
 2000   7  10  1.426 1950.37  OBS
 2000   7  11  1.791 1870.16  OBS
 2000   7  12  2.686 2312.92  OBS
 2000   7  13  1.217 1706.12  OBS
 2000   7  14  3.126 2778.91  OBS
 2000   7  15  2.745 2655.13  OBS
 2000   7  16  1.439 1180.25  OBS
 2000   7  17  0.601  540.56  OBS
 2000   7  18  0.819  880.51  OBS
 2000   7  19  3.009 2084.58  OBS
 2000   7  20  0.543  513.27  OBS
 2000   7  21  0.930  831.00  OBS
 2000   7  22  0.671  693.81  OBS
 2000   7  23  2.123 1364.57  OBS
 2000   7  24  2.726 2159.56  OBS
 2000   7  25  2.663 2312.60  OBS
 2000   7  26  2.944 2504.21  OBS
 2000   7  27  2.588 1663.54  OBS
 2000   7  28  0.707  861.39  OBS
 2000   7  29  1.772 1600.60  OBS
 2000   7  30  1.327 1348.74  OBS
 2000   7  31  1.132  912.39  OBS
 2000   8   1  2.231 1572.15  OBS
 2000   8   2  0.468  562.62  OBS
 2000   8   3  1.311 1288.19  OBS
 2000   8   4  1.260 1233.85  OBS
 2000   8   5  1.947 1574.25  OBS
 2000   8   6  0.494  532.30  OBS
 2000   8   7  1.223 1186.03  OBS
 2000   8   8  2.174 1659.45  OBS
 2000   8   9  0.526  439.04  OBS
 2000   8  10  0.517  454.52  OBS
 2000   8  11  0.571  540.22  OBS
 2000   8  12  1.509 1256.54  OBS
 2000   8  13  1.933 1335.69  OBS
 2000   8  14  1.851 1425.70  OBS
 2000   8  15  0.989  894.49  OBS
 2000   8  16  1.689 1212.18  OBS
 2000   8  17  1.798 1389.60  OBS
 2000   8  18  1.827 1389.02  OBS
 2000   8  19  1.770 1331.49  OBS
 2000   8  20  1.702 1273.95  OBS
 2000   8  21  0.795  575.96  OBS
 2000   8  22  1.304  911.94  OBS
 2000   8  23  1.306  967.25  OBS
 2000   8  24  1.224  802.78  OBS
 2000   8  25  0.173  421.81  OBS
 2000   8  26  1.466 1040.17  OBS
 2000   8  27  1.208  735.80  OBS
 2000   8  28  1.431  973.37  OBS
 2000   8  29  1.077  697.56  OBS
 2000   8  30  0.587  415.11  OBS
 2000   8  31  0.964  693.58  OBS
 2000   9   1  1.113  655.04  OBS
 2000   9   2  0.945  681.57  OBS
 2000   9   3  0.971  613.66  OBS
 2000   9   4  0.652  436.08  OBS
 2000   9   5  0.941  603.19  OBS
 2000   9   6  0.250  262.79  OBS
 2000   9   7  0.213  311.75  OBS
 2000   9   8  0.969  590.43  OBS
 2000   9   9  0.474  259.31  OBS
 2000   9  10  0.392  260.91  OBS
 2000   9  11  0.310  178.58  OBS
 2000   9  12  0.668  360.63  OBS
 2000   9  13  0.125  140.40  OBS
 2000   9  14  0.338  221.22  OBS
 2000   9  15  0.415  212.46  OBS
 2000   9  16  0.649  385.64  OBS
 2000   9  17  0.394  259.85  OBS
 2000   9  18  0.429  266.76  OBS
 2000   9  19  0.437  224.38  OBS
 2000   9  20  0.316  178.33  OBS
 2000   9  21  0.171   86.99  OBS
 2000   9  22  0.027   29.73  OBS
 2000   9  23  0.088   47.07  OBS
 2000   9  24  0.334  160.40  OBS
 2000   9  25  0.283  148.82  OBS
 2000   9  26  0.224  113.58  OBS
 2000   9  27  0.298  137.71  OBS
 2000   9  28  0.258  130.83  OBS
 2000   9  29  0.253  130.65  OBS
 2000   9  30  0.105   63.48  OBS
 2000  10   1 -1.000   -1.00  N/A
 2000  10   2 -1.000   -1.00  N/A
 2000  10   3 -1.000   -1.00  N/A
 2000  10   4 -1.000   -1.00  N/A
 2000  10   5 -1.000   -1.00  N/A
 2000  10   6 -1.000   -1.00  N/A
 2000  10   7 -1.000   -1.00  N/A
 2000  10   8 -1.000   -1.00  N/A
 2000  10   9 -1.000   -1.00  N/A
 2000  10  10 -1.000   -1.00  N/A
 2000  10  11 -1.000   -1.00  N/A
 2000  10  12 -1.000   -1.00  N/A
 2000  10  13 -1.000   -1.00  N/A
 2000  10  14 -1.000   -1.00  N/A
 2000  10  15 -1.000   -1.00  N/A
 2000  10  16 -1.000   -1.00  N/A
 2000  10  17 -1.000   -1.00  N/A
 2000  10  18 -1.000   -1.00  N/A
 2000  10  19 -1.000   -1.00  N/A
 2000  10  20 -1.000   -1.00  N/A
 2000  10  21 -1.000   -1.00  N/A
 2000  10  22 -1.000   -1.00  N/A
 2000  10  23 -1.000   -1.00  N/A
 2000  10  24 -1.000   -1.00  N/A
 2000  10  25 -1.000   -1.00  N/A
 2000  10  26 -1.000   -1.00  N/A
 2000  10  27 -1.000   -1.00  N/A
 2000  10  28 -1.000   -1.00  N/A
 2000  10  29 -1.000   -1.00  N/A
 2000  10  30 -1.000   -1.00  N/A
 2000  10  31 -1.000   -1.00  N/A
 2000  11   1 -1.000   -1.00  N/A
 2000  11   2 -1.000   -1.00  N/A
 2000  11   3 -1.000   -1.00  N/A
 2000  11   4 -1.000   -1.00  N/A
 2000  11   5 -1.000   -1.00  N/A
 2000  11   6 -1.000   -1.00  N/A
 2000  11   7 -1.000   -1.00  N/A
 2000  11   8 -1.000   -1.00  N/A
 2000  11   9 -1.000   -1.00  N/A
 2000  11  10 -1.000   -1.00  N/A
 2000  11  11 -1.000   -1.00  N/A
 2000  11  12 -1.000   -1.00  N/A
 2000  11  13 -1.000   -1.00  N/A
 2000  11  14 -1.000   -1.00  N/A
 2000  11  15 -1.000   -1.00  N/A
 2000  11  16 -1.000   -1.00  N/A
 2000  11  17 -1.000   -1.00  N/A
 2000  11  18 -1.000   -1.00  N/A
 2000  11  19 -1.000   -1.00  N/A
 2000  11  20 -1.000   -1.00  N/A
 2000  11  21 -1.000   -1.00  N/A
 2000  11  22 -1.000   -1.00  N/A
 2000  11  23 -1.000   -1.00  N/A
 2000  11  24 -1.000   -1.00  N/A
